,acc_x,acc_y,acc_z,gyr_x,gyr_y,gyr_z,set
4497,0.0855,-1.143,-0.2145,8.9756,-0.19519999999999982,5.316999999999999,20
4498,0.09000000000000001,-1.0063333333333333,-0.18533333333333335,0.4878,-4.5364,-1.4512,20
4499,0.158,-1.1055000000000001,-0.2355,-1.0731999999999995,-2.134,-1.2072000000000003,20
4500,0.11166666666666665,-1.284,-0.26333333333333336,5.6218,-0.3658,1.8536000000000001,20
4501,0.108,-1.194,-0.23349999999999999,11.6586,2.3782,0.19519999999999998,20
4502,0.07933333333333333,-0.8649999999999999,-0.13433333333333333,42.756,0.9756,1.256,20
4503,0.07450000000000001,-0.5509999999999999,0.0905,38.8292,0.866,16.671,20
4504,0.03733333333333333,-1.0103333333333333,0.13766666666666666,-8.9024,0.3533999999999999,4.0,20
4505,0.016,-0.7729999999999999,0.089,-28.0856,-2.3167999999999997,-4.9636,20
4506,0.063,-0.842,-0.09066666666666667,-36.317,-7.9754000000000005,-2.9634,20
4507,0.0705,-0.9395,-0.16249999999999998,-9.2806,-11.9512,-2.8048,20
4508,0.07666666666666666,-1.1713333333333333,-0.2383333333333333,-4.744,-1.6950000000000003,1.0486,20
4509,0.08399999999999999,-1.345,-0.3045,2.744,15.4024,-5.1096,20
4510,0.09900000000000002,-0.961,-0.19766666666666666,-10.561,0.8168000000000003,5.7928,20
4511,0.091,-1.045,-0.20350000000000001,5.3782,-16.3172,0.12179999999999999,20
4512,0.09433333333333334,-1.1636666666666666,-0.251,2.4026000000000005,-4.7682,1.6829999999999998,20
4513,0.088,-1.2715,-0.2175,1.3050000000000002,6.3048,-2.0732,20
4514,0.07666666666666666,-1.105,-0.22266666666666668,20.2074,-0.7804000000000002,-2.3899999999999997,20
4515,0.0585,-0.812,-0.1105,48.4146,0.6464000000000001,3.8536,20
4516,0.06233333333333333,-0.6613333333333333,0.10366666666666667,30.1098,1.5852,5.9514,20
4517,0.062,-1.0755,0.16899999999999998,-13.426999999999998,1.8780000000000001,2.878,20
4518,0.054,-0.7576666666666667,0.034,-37.1096,-4.8534,-5.6586,20
4519,0.064,-0.865,-0.1245,-28.7562,-5.744000000000001,-4.561,20
4520,0.09300000000000001,-1.0533333333333332,-0.19833333333333333,-11.378,-5.0363999999999995,2.1586000000000003,20
4521,0.1,-1.2285,-0.2485,-7.9146,6.0122,-3.0363999999999995,20
4522,0.123,-1.2056666666666667,-0.238,6.170999999999999,5.1098,-0.3658000000000001,20
4523,0.0975,-0.982,-0.17099999999999999,-5.1952,13.8048,8.244,20
4524,0.12,-1.0436666666666667,-0.18933333333333335,3.7927999999999997,-16.695,-0.7437999999999999,20
4525,0.11100000000000002,-1.1405,-0.29200000000000004,4.5611999999999995,-4.5244,-4.427,20
4526,0.13066666666666668,-1.2703333333333333,-0.24766666666666667,7.5976,-9.7804,-1.7073999999999998,20
4527,0.10700000000000001,-1.1475,-0.1845,16.7318,-5.0732,-1.0122,20
4528,0.09366666666666668,-0.7843333333333332,-0.051333333333333335,48.9026,-2.1828000000000003,0.9754000000000002,20
4529,0.086,-0.629,0.1255,29.0246,4.6708,2.4146,20
4530,0.09566666666666668,-0.9526666666666666,0.15766666666666665,-18.0488,1.0,4.6339999999999995,20
4531,0.073,-0.72,0.019999999999999997,-34.5976,-3.6344000000000003,-4.1096,20
4532,0.09833333333333333,-0.8706666666666667,-0.11966666666666666,-26.8902,-5.8172,-3.8292,20
4533,0.1255,-1.116,-0.21550000000000002,-16.4756,-6.7438,3.7927999999999997,20
4534,0.13599999999999998,-1.2406666666666668,-0.28833333333333333,-12.866,11.1584,-13.634,20
4535,0.196,-1.1505,-0.21250000000000002,5.4756,-0.3658000000000001,9.9026,20
4536,0.11233333333333333,-0.996,-0.21766666666666667,2.5488,2.878,8.2926,20
4537,0.12,-1.0354999999999999,-0.201,2.5974,-11.9268,0.012200000000000077,20
4538,0.11333333333333333,-1.0756666666666665,-0.246,-2.2683999999999997,-2.6464,1.6096,20
4539,0.1195,-1.283,-0.231,7.5854,-4.805,-0.8291999999999999,20
4540,0.10966666666666668,-1.222,-0.2623333333333333,15.0368,-1.512,-1.7926000000000002,20
4541,0.0985,-0.8714999999999999,-0.11199999999999999,40.5608,-1.1219999999999999,-2.244,20
4542,0.09200000000000001,-0.5990000000000001,0.062,38.5366,11.549,17.2316,20
4543,0.058499999999999996,-1.0655000000000001,0.1225,-9.1828,-0.5976000000000001,1.9756,20
4544,0.027999999999999997,-0.8596666666666667,0.09599999999999999,-14.6828,-5.1952,-3.683,20
4545,0.078,-0.8195,-0.012,-30.4024,-3.0,-5.6708,20
4546,0.08766666666666667,-0.9049999999999999,-0.152,-20.4512,-8.7562,-2.9026,20
4547,0.101,-1.1245,-0.2455,-17.3902,2.0856,0.35360000000000025,20
4548,0.15533333333333335,-1.2140000000000002,-0.2846666666666667,-1.1951999999999996,-1.2683999999999997,-13.012200000000002,20
4549,0.151,-1.163,-0.1665,-1.3414000000000001,-1.2682000000000002,11.0486,20
4550,0.10666666666666667,-1.0010000000000001,-0.23066666666666666,5.7438,-8.927,5.6339999999999995,20
4551,0.0995,-1.0419999999999998,-0.1985,-2.6706,-8.317,6.5366,20
4552,0.078,-1.1753333333333333,-0.254,7.0488,-10.9266,-1.3292000000000002,20
4553,0.078,-1.229,-0.26949999999999996,9.0852,0.036600000000000146,-5.8048,20
4554,0.09399999999999999,-1.1096666666666666,-0.18566666666666665,19.1582,-0.7804,-2.244,20
4555,0.092,-0.758,-0.08,53.14639999999999,0.9756,-0.1466,20
4556,0.07566666666666667,-0.6843333333333333,0.15766666666666665,11.0488,6.7074,8.549,20
4557,0.058499999999999996,-1.039,0.0755,-22.9388,0.4265999999999998,0.3902000000000001,20
4558,0.064,-0.7316666666666666,-0.03766666666666666,-33.6342,-3.7072000000000003,-2.317,20
4559,0.0915,-0.9410000000000001,-0.19849999999999998,-25.8536,-1.0486000000000004,-2.2316,20
4560,0.10566666666666667,-1.0906666666666667,-0.23466666666666666,-8.5978,-0.9757999999999999,1.4633999999999998,20
4561,0.12000000000000001,-1.2069999999999999,-0.268,0.15879999999999964,-0.5488,-21.3048,20
4562,0.16966666666666666,-1.15,-0.25066666666666665,3.939,3.683,15.6708,20
4563,0.10250000000000001,-1.0030000000000001,-0.19,0.2804000000000001,-5.0242,4.7196,20
4564,0.13,-1.031,-0.22233333333333336,-9.0854,9.5854,-4.1464,20
4565,0.14100000000000001,-1.0785,-0.24,8.6098,-18.0976,-0.7196000000000001,20
4566,0.13066666666666668,-1.2393333333333334,-0.24966666666666668,9.3172,-6.9268,1.9389999999999996,20
4567,0.1185,-1.175,-0.2345,12.7926,4.0974,0.707,20
4568,0.10433333333333333,-0.9250000000000002,-0.132,37.4024,5.7684,-1.6708000000000003,20
4569,0.0785,-0.5805,0.0535,46.8538,13.622,13.450999999999999,20
4570,0.057,-0.9166666666666666,0.16533333333333333,-21.6948,-3.0976,1.6952000000000003,20
4571,0.0765,-0.7535,0.053,-26.293,-12.5246,-7.6464,20
4572,0.08900000000000001,-0.8606666666666666,-0.09266666666666666,-34.4876,-6.439,1.5122,20
4573,0.0955,-1.0699999999999998,-0.21300000000000002,-17.0366,-5.9758000000000004,1.5244,20
4574,0.09000000000000001,-1.1756666666666666,-0.2753333333333334,-9.5244,-4.1832,-3.7927999999999997,20
4575,0.14,-1.1315,-0.39249999999999996,7.427,13.5976,1.6828000000000003,20
4576,0.12666666666666668,-1.0523333333333333,-0.15166666666666664,-6.195,10.2314,5.9388000000000005,20
4577,0.077,-0.9835,-0.2645,-3.061,19.1342,8.2682,20
4578,0.11199999999999999,-1.0123333333333333,-0.23700000000000002,0.1585999999999999,27.377999999999997,0.25619999999999993,20
4579,0.1395,-0.998,-0.2445,11.5,2.0729999999999995,2.1464,20
4580,0.12166666666666666,-1.0156666666666665,-0.14933333333333335,12.0488,-0.01200000000000001,-3.0974,20
4581,0.028333333333333332,-0.9956666666666667,-0.271,6.744,-4.122,-2.7318,29
4582,0.058499999999999996,-1.052,-0.254,19.1464,1.6951999999999998,5.6096,29
4583,-0.005666666666666666,-1.1106666666666667,-0.167,15.6952,-9.9392,3.8292,29
4584,0.018000000000000002,-1.287,-0.1385,8.0002,-10.3048,-1.4514,29
4585,0.017666666666666667,-1.1716666666666666,-0.12866666666666668,15.0244,-8.6464,1.2436,29
4586,0.017499999999999998,-0.9804999999999999,-0.059,27.6466,-7.3292,-1.4024,29
4587,0.022333333333333334,-0.7553333333333333,0.04533333333333334,63.6586,-15.3416,-1.2439999999999998,29
4588,0.047,-0.749,0.29100000000000004,43.5976,-4.5364,6.2072,29
4589,0.018,-0.9436666666666667,0.38166666666666665,-3.2316000000000003,0.0732,0.9879999999999999,29
4590,0.022,-0.91,0.4065,-26.5366,-0.9634,0.3414,29
4591,0.006333333333333333,-0.8816666666666667,0.2376666666666667,-45.2074,-14.561000000000002,-1.3901999999999999,29
4592,0.023,-0.8935,0.104,-42.7196,-3.9392000000000005,2.2438000000000002,29
4593,0.017,-0.9893333333333333,0.0013333333333333322,-8.5974,-7.7562,5.8294,29
4594,-0.011,-1.0350000000000001,-0.035,6.426599999999999,0.6952,2.8172,29
4595,-0.0006666666666666664,-1.037,-0.05333333333333334,5.9512,6.7926,5.7562,29
4596,-0.027000000000000003,-1.12,-0.053500000000000006,-5.877799999999999,-1.4512,-3.5490000000000004,29
4597,0.03133333333333333,-1.2126666666666666,-0.052,-4.634,9.5976,-2.1098,29
4598,0.0,-1.059,-0.041499999999999995,2.8782000000000005,4.7196,1.0490000000000002,29
4599,-0.01933333333333333,-1.269,-0.09166666666666667,3.1340000000000003,-4.0122,4.0001999999999995,29
4600,-0.0105,-1.2574999999999998,-0.0635,-3.6708000000000007,-0.5486000000000001,-3.683,29
4601,-0.0030000000000000005,-1.0963333333333332,-0.05666666666666667,13.255799999999999,-3.7560000000000002,-3.8171999999999997,29
4602,0.004,-0.8815,0.008,42.3782,-0.25619999999999976,-4.7074,29
4603,0.052333333333333336,-0.6936666666666667,0.16466666666666666,63.78060000000001,-17.878,1.6216000000000002,29
4604,0.037,-0.9125,0.3425,20.0854,-0.19499999999999992,4.049,29
4605,0.04599999999999999,-0.9243333333333333,0.399,-16.8172,-3.3415999999999997,4.3656,29
4606,0.037500000000000006,-0.8725,0.28150000000000003,-40.8536,-9.695,1.317,29
4607,0.030333333333333334,-0.882,0.15,-45.6342,-4.8536,3.5852000000000004,29
4608,0.0045000000000000005,-1.01,0.07,-19.7318,-3.0852,4.1218,29
4609,-0.002333333333333333,-0.9819999999999999,-0.025333333333333333,-1.5488,-9.4636,4.0123999999999995,29
4610,-0.0125,-1.0195,-0.0655,3.4756,7.597399999999999,2.2318,29
4611,-0.005666666666666667,-1.132,-0.024000000000000004,-5.792800000000001,7.5854,-3.3049999999999997,29
4612,-0.014499999999999999,-1.3199999999999998,-0.09699999999999999,-0.10979999999999972,-1.3047999999999997,-8.0366,29
4613,0.038,-1.039,-0.013999999999999999,6.0976,-2.0244000000000004,-1.1583999999999999,29
4614,0.08099999999999999,-1.1385,-0.026500000000000003,4.3658,6.1342,8.9144,29
4615,-0.002,-1.2856666666666667,-0.038,-2.7926,-3.2927999999999997,2.1342,29
4616,0.009000000000000001,-1.1995,-0.062,-3.1462000000000003,-0.20720000000000005,-1.9875999999999998,29
4617,0.006666666666666667,-1.003,-0.028666666666666663,24.3902,-1.4145999999999999,-4.561,29
4618,0.039,-0.7435,0.073,67.8048,-8.3658,-4.7194,29
4619,0.05333333333333334,-0.758,0.29433333333333334,50.0124,-2.2558,0.2683999999999999,29
4620,0.055,-0.9275,0.42300000000000004,-0.5,-2.5974,4.2682,29
4621,0.05333333333333332,-0.9043333333333333,0.39999999999999997,-29.0976,-2.2072000000000003,3.1830000000000003,29
4622,0.046,-0.836,0.223,-53.59740000000001,-4.3414,4.0366,29
4623,0.016333333333333335,-0.9496666666666668,0.09766666666666667,-38.4144,-6.2562,4.244,29
4624,0.007500000000000001,-1.0270000000000001,0.044,-12.2682,-4.049,3.0488,29
4625,-0.004666666666666667,-0.9756666666666667,-0.034333333333333334,3.0854,-1.1952000000000003,3.9269999999999996,29
4626,-0.011,-1.0385,-0.038,2.622,6.4998000000000005,1.2806000000000002,29
4627,-0.011333333333333334,-1.137,-0.051333333333333335,-6.9512,1.6341999999999999,-4.1464,29
4628,0.0935,-1.3065,-0.055,-2.3657999999999997,0.35399999999999976,0.4756,29
4629,0.041,-1.0606666666666666,-0.06733333333333334,6.4878,5.8414,0.3411999999999999,29
4630,-0.027999999999999997,-1.3045,-0.058,5.3046,-1.7559999999999998,0.28080000000000005,29
4631,0.016333333333333335,-1.2033333333333334,-0.038,-3.4512,1.8294000000000001,0.7682,29
4632,-0.0115,-1.1075,-0.07050000000000001,16.1218,0.34159999999999996,-1.5244,29
4633,0.013333333333333334,-0.8530000000000001,0.010333333333333333,47.8418,-3.3292,-3.6828000000000003,29
4634,0.0655,-0.639,0.23099999999999998,69.99980000000001,-20.5732,5.4878,29
4635,0.03766666666666667,-0.902,0.381,18.1828,-0.13420000000000024,2.5976,29
4636,0.0365,-0.9005000000000001,0.455,-18.6098,0.12179999999999991,4.6708,29
4637,0.017666666666666667,-0.878,0.317,-47.0488,-2.1828,3.1342,29
4638,0.0025,-0.9119999999999999,0.177,-46.5244,-2.6832000000000003,-0.4266,29
4639,0.002333333333333333,-0.9756666666666667,0.08433333333333333,-25.5122,-2.866,0.3412,29
4640,0.009000000000000001,-0.9755,-0.0065,-11.3292,-6.219399999999999,4.1706,29
4641,-0.001,-1.0166666666666666,-0.06166666666666667,-3.0124000000000004,-2.5607999999999995,4.3778,29
4642,-0.0145,-1.088,-0.0765,3.4144000000000005,4.4634,1.8168,29
4643,-0.02266666666666667,-1.1293333333333333,-0.077,-3.7316000000000003,4.1342,-6.1706,29
4644,0.041999999999999996,-1.2854999999999999,-0.077,2.8537999999999997,-0.2681999999999999,-0.10980000000000012,29
4645,0.031,-1.042,-0.068,5.6217999999999995,5.061,3.2683999999999997,29
4646,-0.049,-1.2235,-0.10600000000000001,5.6464,-0.756,4.0242,29
4647,-0.01933333333333333,-1.2283333333333333,-0.06333333333333334,-3.2196,-0.048799999999999955,-1.4754,29
4648,-0.006500000000000001,-1.125,-0.0755,8.6464,2.7560000000000002,2.8902,29
4649,-0.016333333333333335,-0.9359999999999999,-0.011000000000000001,26.6098,-2.8171999999999997,-5.4998,29
4650,0.019000000000000003,-0.829,0.1035,54.95119999999999,-9.9268,-3.0854,29
4651,0.03733333333333333,-0.7846666666666667,0.27466666666666667,49.6706,-11.3292,1.1949999999999998,29
4652,0.022,-0.9425,0.45099999999999996,6.805,-1.7926000000000002,4.3902,29
4653,0.04066666666666667,-0.9116666666666667,0.4093333333333333,-15.097399999999999,0.31699999999999995,3.9512,29
4654,0.0195,-0.882,0.3395,-37.7684,0.6951999999999998,4.256,29
4655,-0.0036666666666666666,-0.898,0.18366666666666664,-47.9756,1.7804000000000002,2.1952,29
4656,-0.031,-1.03,0.0785,-27.7562,-0.5974000000000002,1.9392000000000003,29
4657,-0.043000000000000003,-0.981,-0.016,-9.317,-10.5732,4.0363999999999995,29
4658,-0.0225,-0.982,-0.053,4.183,-0.036599999999999966,2.7316,29
4659,-0.04133333333333333,-1.0599999999999998,-0.06766666666666667,-0.5120000000000001,5.0368,2.4878,29
4660,-0.054,-1.1535,-0.0345,-6.9756,-1.0732000000000004,-9.366,29
4661,-0.006999999999999997,-1.2409999999999999,-0.082,0.35360000000000014,0.45120000000000005,-0.5852,29
4662,-0.023,-1.109,-0.0955,8.9512,6.573,5.4392000000000005,29
4663,-0.031,-1.2453333333333332,-0.053,0.8899999999999999,-6.1218,0.09739999999999997,29
4664,-0.0125,-1.1625,-0.0745,-1.4268,-0.49980000000000013,-1.9514,29
4665,-0.021,-1.0526666666666666,-0.045000000000000005,16.5732,1.6827999999999996,-1.2925999999999997,29
4666,-0.0045000000000000005,-0.868,0.014,54.39,-1.2438000000000002,-5.1708,29
4667,0.042333333333333334,-0.6913333333333332,0.229,59.1826,-11.8172,0.012400000000000055,29
4668,0.004,-0.99,0.3795,15.536600000000002,-6.2438,5.6708,29
4669,0.023333333333333334,-0.8993333333333333,0.431,-11.7684,-0.46319999999999995,2.7314,29
4670,-0.002000000000000001,-0.9225,0.36150000000000004,-31.073199999999996,-0.683,2.4753999999999996,29
4671,0.009333333333333332,-0.8566666666666666,0.2026666666666667,-57.2072,3.6708,6.7074,29
4672,-0.057,-0.99,0.049,-33.305,-7.6342,1.8050000000000002,29
4673,-0.030333333333333334,-0.9803333333333333,-0.006333333333333332,-5.2072,-10.6706,2.9878,29
4674,-0.043,-0.991,-0.049,1.5,4.4634,0.5853999999999999,29
4675,-0.053,-1.0933333333333335,-0.07233333333333335,1.244,5.378,2.5,29
4676,-0.058499999999999996,-1.1509999999999998,-0.0605,-8.451,-6.1708,-5.805,29
4677,-0.007666666666666659,-1.2140000000000002,-0.09100000000000001,-4.1218,1.6584000000000003,-1.5244000000000004,29
4678,-0.018000000000000002,-0.9944999999999999,-0.08549999999999999,8.2682,4.5732,-1.0119999999999998,29
4679,-0.013666666666666669,-1.1886666666666665,-0.09666666666666666,4.2926,5.2682,6.5733999999999995,29
4680,-0.028,-1.2735,-0.07150000000000001,-4.3534,-6.0368,-4.3536,29
4681,-0.027333333333333334,-1.181,-0.10233333333333333,5.195,-4.8658,0.5851999999999997,29
4682,-0.0145,-0.951,-0.0315,37.9022,4.9634,-4.5488,29
4683,0.029666666666666664,-0.723,0.10066666666666667,81.42699999999999,-16.488,-0.061200000000000185,29
4684,0.019999999999999997,-0.7395,0.358,30.768400000000003,1.4756,1.9998,29
4685,-0.009,-0.944,0.432,-2.5607999999999995,-4.0001999999999995,4.268199999999999,29
4686,0.009500000000000001,-0.8895,0.39149999999999996,-33.6952,1.5488,2.3902,29
4687,-0.008,-0.9086666666666666,0.23666666666666666,-46.134,-0.14639999999999986,5.4758000000000004,29
4688,-0.0245,-0.9335,0.097,-42.7806,-0.3049999999999997,3.4025999999999996,29
4689,-0.04,-1.0356666666666667,0.021666666666666667,-17.9878,-4.6098,-0.07300000000000004,29
4690,-0.0475,-1.0045,-0.028999999999999998,-3.6342,-6.5852,1.2803999999999998,29
4691,-0.051,-0.9786666666666667,-0.08066666666666666,-0.35359999999999986,0.4879999999999999,3.1342,29
4692,-0.056499999999999995,-1.067,-0.10750000000000001,-1.5732000000000002,3.8048,1.4636,29
4693,-0.038,-1.115,-0.09500000000000001,-5.4879999999999995,-3.7316000000000003,-10.7804,29
4694,-0.0315,-1.2565,-0.13,-0.07299999999999982,-1.1828000000000003,-2.5123999999999995,29
4695,0.02466666666666666,-1.0256666666666667,-0.10733333333333334,3.939,6.7806,2.1342,29
4696,-0.012000000000000004,-1.0875,-0.1255,3.2194000000000003,1.8048000000000002,5.255999999999999,29
4697,-0.04033333333333333,-1.1853333333333333,-0.09633333333333333,4.2806,-5.2196,4.4268,29
4698,-0.0285,-1.205,-0.109,-5.7682,-0.6098,0.21959999999999996,29
4699,-0.04,-1.1356666666666666,-0.123,11.634,-8.8414,-3.195,29
4700,-0.026,-0.9255,-0.038,32.4146,3.5732,-5.7682,29
4701,0.017666666666666667,-0.726,0.08633333333333333,70.7806,-18.1344,3.7439999999999998,29
4702,-0.008499999999999999,-0.8845,0.303,18.6462,3.561,-0.4755999999999999,29
4703,-0.004333333333333334,-0.9566666666666667,0.34400000000000003,-10.634,-0.12200000000000007,5.3782,29
4704,-0.0295,-0.937,0.26949999999999996,-35.756,-0.32920000000000005,1.4026,29
4705,-0.011333333333333332,-0.8690000000000001,0.118,-45.183,0.6098000000000001,-0.23159999999999997,29
4706,-0.025500000000000002,-1.0085,0.037,-23.4268,-7.8536,3.6708,29
4707,-0.04066666666666666,-0.9883333333333333,-0.028999999999999998,-3.2074,1.049,4.9634,29
4708,-0.0505,-1.0345,-0.0935,10.6464,1.8539999999999999,0.42700000000000016,29
4709,-0.056666666666666664,-1.1123333333333332,-0.071,-1.6828000000000003,6.0366,-3.8415999999999997,29
4710,-0.0135,-1.1230000000000002,-0.0755,-9.0122,-2.4756,-7.0122,29
4711,0.0076666666666666715,-1.172,-0.09000000000000001,-0.08539999999999992,-0.7194,0.8291999999999999,29
4712,-0.018500000000000003,-1.1360000000000001,-0.10850000000000001,3.6217999999999995,10.8658,5.9026,29
4713,-0.044000000000000004,-1.2993333333333332,-0.09000000000000001,-0.10980000000000037,-5.1584,-1.5974000000000002,29
4714,-0.0065,-1.164,-0.0965,2.5976,-13.1704,4.4756,29
4715,-0.03666666666666667,-0.9793333333333333,-0.05466666666666667,27.561,-2.2925999999999997,-1.8535999999999997,29
4716,-0.013000000000000001,-0.7915,0.031,62.4634,-15.2928,-3.4876000000000005,29
4717,0.01833333333333333,-0.7496666666666667,0.2563333333333333,44.3172,-6.3536,-1.061,29
4718,0.017,-0.9769999999999999,0.4065,4.2684,-0.13400000000000006,2.5363999999999995,29
4719,0.005,-0.9293333333333335,0.3786666666666667,-16.9878,0.3171999999999999,2.1342,29
4720,-0.0065,-0.8625,0.253,-43.9024,3.0244,2.4026000000000005,29
4721,-0.028666666666666663,-0.9199999999999999,0.11833333333333333,-50.073,0.24379999999999988,6.0,29
4722,-0.045,-1.0110000000000001,0.020999999999999998,-16.0002,-9.4878,2.9024,29
4723,-0.05566666666666667,-0.9693333333333333,-0.061,-1.488,-1.6344,2.4636,29
4724,-0.0505,-1.0335,-0.0775,-1.7073999999999998,9.1586,2.5,29
4725,-0.066,-1.1283333333333332,-0.07766666666666666,-5.817,-3.7804,-4.7684,29
4726,-0.073,-1.268,-0.149,0.0487999999999996,-2.9999999999999996,-5.866,29
4727,0.0010000000000000009,-1.061,-0.06433333333333334,5.3292,6.4512,1.3904000000000003,29
4728,-0.015999999999999997,-1.1455000000000002,-0.11299999999999999,1.3172000000000001,9.256,6.2072,29
4729,-0.048666666666666664,-1.282,-0.11166666666666665,-2.6462,-4.6096,-0.6095999999999999,29
4730,-0.035500000000000004,-1.172,-0.11699999999999999,5.1952,-8.5122,0.3782,29
4731,-0.03266666666666667,-1.0013333333333334,-0.05566666666666667,32.2074,-2.7074000000000007,-4.4634,29
4732,-0.0225,-0.769,0.016,65.8414,-7.5244,-4.8172,29
4733,0.032,-0.726,0.2806666666666667,52.12179999999999,-8.3292,3.3292,29
4734,0.005,-0.9584999999999999,0.4545,5.3538,-2.4268,2.4756,29
4735,0.0010000000000000007,-0.898,0.4546666666666667,-18.561,0.46319999999999995,1.7438000000000002,29
4736,-0.024,-0.913,0.32699999999999996,-44.0366,2.0976,0.5364,29
4737,-0.016333333333333335,-0.8583333333333334,0.13466666666666668,-60.439,0.8658000000000001,5.0854,29
4738,-0.033,-1.022,0.035,-21.1952,-7.463199999999999,3.5119999999999996,29
4739,-0.039,-0.999,-0.056333333333333326,-0.6098,-7.7928,2.3047999999999997,29
4740,-0.056,-1.007,-0.1055,-0.08520000000000003,2.1952,4.7318,29
4741,-0.062,-1.0763333333333334,-0.10166666666666667,-6.744,5.1464,1.549,29
4742,-0.10850000000000001,-1.0979999999999999,-0.1645,-13.4512,-10.183,-7.8904,29
4743,0.007999999999999998,-1.1886666666666665,-0.14900000000000002,-15.7196,18.9512,3.4265999999999996,29
4744,-0.07150000000000001,-1.0305,-0.2195,-3.8569999999999998,-6.64625,2.7287500000000002,29
4745,0.081,-1.054,0.043,3.9148000000000005,-18.0854,-2.2074000000000007,28
4746,0.08133333333333333,-1.0363333333333333,0.034333333333333334,-11.9024,-6.8536,0.20719999999999997,28
4747,0.0205,-0.9814999999999999,-0.0985,-16.7808,-10.0244,-7.366,28
4748,0.09566666666666668,-1.0396666666666665,-0.056666666666666664,1.256,0.28060000000000007,-3.4756,28
4749,0.1125,-1.019,-0.0665,1.0732000000000004,-11.7196,0.3048,28
4750,0.11699999999999999,-1.1006666666666667,-0.076,-0.4880000000000001,-4.8658,0.9146000000000001,28
4751,0.11299999999999999,-1.1684999999999999,-0.1085,7.1586,-4.9512,1.2924,28
4752,0.11233333333333333,-1.153,-0.09533333333333334,5.3414,-0.43900000000000006,3.317,28
4753,0.091,-1.1035,-0.0485,10.8294,7.3292,-1.0366000000000002,28
4754,0.09200000000000001,-0.9453333333333332,-0.031,41.9632,0.3780000000000001,3.6708,28
4755,0.049,-0.6405000000000001,0.1535,42.1218,-1.8780000000000001,7.866,28
4756,0.052333333333333336,-0.9390000000000001,0.26533333333333337,-14.378199999999998,8.134,1.5732,28
4757,0.0365,-0.8315,0.196,-36.9756,-7.8048,-6.6342,28
4758,0.06166666666666667,-0.8863333333333333,0.08733333333333333,-28.5366,-14.0,-3.6588000000000003,28
4759,0.088,-0.98,-0.018,-9.8292,-5.3294,1.7073999999999998,28
4760,0.09633333333333334,-1.0556666666666665,-0.09133333333333334,-2.195,-6.1464,1.5977999999999999,28
4761,0.1105,-1.1965,-0.088,8.5242,-11.683,-26.744,28
4762,0.223,-1.2073333333333334,-0.06066666666666667,-2.4512,6.353800000000001,13.487799999999998,28
4763,0.16,-1.0550000000000002,-0.041999999999999996,-2.6339999999999995,1.6584000000000003,10.3172,28
4764,0.10166666666666667,-1.2023333333333335,-0.067,2.9634,-1.9268,7.8414,28
4765,0.07250000000000001,-1.2200000000000002,-0.07450000000000001,5.4270000000000005,-0.1950000000000001,-0.2682,28
4766,0.07033333333333334,-1.1243333333333334,-0.05333333333333334,18.1952,-2.7074,-1.6705999999999999,28
4767,0.0685,-0.8895,0.0135,54.25599999999999,-5.4388000000000005,1.8659999999999997,28
4768,0.07066666666666667,-0.5936666666666667,0.2126666666666667,26.756,4.2316,2.0854,28
4769,0.0495,-1.0605,0.3185,-27.8902,17.2074,2.6340000000000003,28
4770,0.043000000000000003,-0.8230000000000001,0.167,-39.9146,-3.8168000000000006,-10.561,28
4771,0.064,-0.8805000000000001,0.0485,-22.5244,-18.1708,-0.6218,28
4772,0.08833333333333333,-0.9926666666666666,-0.039,-5.4146,-4.0244,1.8048000000000002,28
4773,0.086,-1.1215,-0.083,-2.4266,0.8780000000000001,0.13419999999999996,28
4774,0.14333333333333334,-1.211,-0.13233333333333333,8.5976,-4.7684,-17.0488,28
4775,0.1295,-1.068,0.026999999999999996,-10.5,22.7316,3.6708,28
4776,0.17466666666666666,-1.1223333333333334,-0.010333333333333333,7.073,-21.9266,5.1584,28
4777,0.07200000000000001,-1.014,-0.055,-3.061,6.5,10.7682,28
4778,0.09266666666666667,-1.2006666666666668,-0.07066666666666667,-1.0244,-2.4148000000000005,2.0124000000000004,28
4779,0.083,-1.2295,-0.081,7.7316,-2.3048,0.4023999999999999,28
4780,0.07633333333333334,-1.119,-0.03666666666666667,21.0,-2.9756,-0.25639999999999985,28
4781,0.072,-0.819,0.012,52.7804,1.4146,0.3167999999999999,28
4782,0.06066666666666667,-0.6456666666666667,0.212,11.4512,1.512,5.9268,28
4783,0.038500000000000006,-1.0025,0.2445,-35.5242,13.487799999999998,-1.0366,28
4784,0.05266666666666667,-0.781,0.09200000000000001,-31.1826,-22.3048,-3.6584000000000003,28
4785,0.0735,-0.9675,-0.036,-15.5488,-9.4634,-0.34140000000000004,28
4786,0.076,-1.071,-0.07533333333333332,-6.6464,-7.2194,1.9146,28
4787,0.092,-1.1960000000000002,-0.067,6.9146,-13.694999999999999,-25.927000000000003,28
4788,0.19133333333333336,-1.1393333333333333,-0.020666666666666667,-7.5733999999999995,26.6216,8.3414,28
4789,0.139,-1.038,-0.0625,-11.439,16.5366,-2.2802,28
4790,0.17366666666666666,-1.0936666666666666,-0.10166666666666667,20.0974,-38.39,13.561000000000002,28
4791,0.059,-0.9704999999999999,-0.045,6.219399999999999,12.012,3.9024,28
