,acc_x,acc_y,acc_z,gyr_x,gyr_y,gyr_z,label
145,-0.004,0.9743333333333334,-0.09800000000000002,3.0002,-4.3294,-2.6218,bench
6467,0.034,0.978,-0.066,5.2196,-2.4023999999999996,-0.9026,bench
2033,-0.05266666666666667,0.8326666666666666,-0.17666666666666667,14.3412,-9.0488,-22.3782,bench
375,-0.30833333333333335,0.8956666666666667,-0.04733333333333333,-20.8904,1.5119999999999998,18.1462,ohp
1165,-0.34299999999999997,0.8515,-0.107,-2.8537999999999997,4.305000000000001,-20.3048,ohp
3500,-0.35200000000000004,0.8290000000000001,-0.20666666666666667,1.8048000000000002,-5.817,2.7558,ohp
2050,-0.0785,0.847,-0.1905,15.365799999999998,-5.6952,-18.4756,bench
3760,0.10133333333333333,-1.1376666666666668,0.19633333333333333,-31.0118,13.5488,18.7926,row
2624,0.004333333333333335,1.47,0.4796666666666667,22.3416,9.244,-23.7558,bench
4484,0.13933333333333334,-1.1956666666666667,-0.241,1.8780000000000001,8.6342,0.8292000000000004,dead
4435,0.47900000000000004,0.5123333333333333,0.789,-14.365799999999998,-0.622,2.5978000000000003,squat
7814,0.036500000000000005,0.968,-0.08449999999999999,1.4146,-2.3784,0.3902,bench
7601,0.003000000000000001,1.1975,-0.155,5.2318,0.26820000000000005,-2.1952,bench
7069,0.1755,-0.906,0.599,-8.0732,3.6095999999999995,7.3414,rest
4361,0.4083333333333334,0.5796666666666667,0.7143333333333333,-3.9146,-6.634,-4.0244,squat
2424,-0.03966666666666666,0.8436666666666667,-0.07666666666666667,18.0124,-4.8658,-13.8536,bench
1262,-0.36733333333333335,0.9343333333333333,-0.36166666666666664,53.54879999999999,15.5732,-10.1828,ohp
1771,0.1545,0.608,0.9339999999999999,-5.9024,-2.1098,0.35379999999999995,squat
3511,-0.191,0.937,-0.1215,2.1344000000000003,-4.0,-8.0,ohp
271,-0.14650000000000002,1.52,-0.153,-6.9634,18.2804,-28.4026,bench
4792,0.07833333333333332,-1.0863333333333334,-0.042,-1.012,-5.9754000000000005,3.0119999999999996,dead
4843,0.07550000000000001,-1.2125,-0.0645,4.9146,4.0978,-0.9267999999999998,dead
244,-0.14233333333333334,0.9203333333333333,-0.231,-4.7438,-14.524599999999998,8.3052,bench
8864,-0.004000000000000001,-1.1295000000000002,-0.029500000000000002,-24.2928,10.9146,18.8782,row
4572,0.08900000000000001,-0.8606666666666666,-0.09266666666666666,-34.4876,-6.439,1.5122,dead
2032,-0.0225,0.9075,-0.14150000000000001,7.097800000000001,-3.622,-9.0244,bench
5053,-0.0485,-1.2755,-0.0875,-2.0244,-4.0,-3.9269999999999996,dead
7750,0.9784999999999999,-0.2355,-0.0165,-0.9756,-0.6462,1.0366,rest
813,-0.3685,1.186,-0.002999999999999999,-58.6462,-27.7806,44.9758,ohp
8703,0.16,-0.8533333333333334,0.4693333333333333,-17.6952,19.6586,-13.097800000000001,rest
6010,0.1195,0.7184999999999999,0.4475,5.3782,-4.9512,2.7684,squat
3810,0.084,-1.1303333333333334,0.061,-11.8538,1.366,14.341399999999998,row
5727,0.11233333333333333,-1.153,-0.09533333333333334,5.3414,-0.43900000000000006,3.317,dead
8971,0.055999999999999994,-0.7593333333333333,0.159,20.5244,-13.4268,10.5488,row
7965,0.119,-0.9105000000000001,0.4175,45.1098,-41.5854,2.8293999999999997,rest
1804,0.17,0.84,0.7833333333333333,-0.4024000000000001,-2.3294,-3.183,squat
8368,0.04133333333333333,-0.447,0.228,-0.6219999999999997,0.6217999999999998,4.9148,row
4346,-0.025666666666666667,0.5186666666666667,0.9053333333333334,-15.414599999999998,1.7928000000000002,-2.6586,squat
2461,-0.1195,0.9784999999999999,-0.118,-24.9756,4.2682,33.9268,bench
545,-0.2823333333333333,0.765,-0.246,6.2804,7.2438,-3.9756,ohp
3241,0.020999999999999998,-1.0125,-0.013000000000000001,-22.6832,-10.183,-6.548599999999999,row
738,-0.3665,0.769,-0.3755,-11.7316,-4.0,-2.671,ohp
310,0.017666666666666667,0.9553333333333334,-0.10533333333333332,8.2926,-4.4024,0.32920000000000005,bench
3521,-0.398,0.8474999999999999,-0.08,0.4267999999999999,6.0732,-24.122,ohp
7037,1.464,-0.9019999999999999,0.083,-128.53640000000001,-75.0488,-338.1708,rest
1131,-0.0125,0.919,-0.0395,6.0366,-7.1708,-5.7318,ohp
5545,0.028499999999999998,0.5705,0.7464999999999999,-7.7562,-6.0852,-3.939,squat
492,-0.28200000000000003,0.8433333333333333,-0.059,-23.8782,7.2316,3.8048,ohp
4111,0.29,0.6783333333333333,0.7066666666666667,-8.8048,-2.512,3.9634,squat
7328,0.009,-1.367,-0.06933333333333334,32.7682,-8.5486,-27.670799999999996,row
2769,-0.3355,0.9185,-0.131,22.1952,12.1586,-27.1952,ohp
7564,-0.042,0.9353333333333333,-0.26499999999999996,2.1461999999999994,-15.3536,1.0122,bench
920,-0.282,1.0746666666666667,-0.13133333333333333,31.3658,16.4878,-40.5122,ohp
8825,0.016,-0.5716666666666667,0.15733333333333333,8.4756,1.6951999999999998,19.183,row
8203,-0.0045,-0.3845,0.203,-5.2806,-0.46340000000000003,3.1218,row
3587,-0.271,0.846,-0.14700000000000002,-3.5854,-8.1952,34.6828,ohp
6640,0.698,-0.379,0.627,0.1586,-1.1952,-0.7928,rest
3959,0.352,0.382,0.854,15.292599999999998,-4.256,2.695,squat
38,-0.041666666666666664,0.979,-0.047999999999999994,2.4026000000000005,-1.5976,-1.1708,bench
4459,0.1295,-1.2974999999999999,-0.33299999999999996,-5.122199999999999,6.280399999999999,-2.7316,dead
7126,0.007666666666666666,-0.453,0.14033333333333334,-6.8782,-2.707,3.0,row
4278,0.000666666666666667,0.5676666666666667,0.7786666666666666,14.9876,-3.3655999999999997,8.6708,squat
7129,-0.0265,-1.2705000000000002,-0.0985,-12.2928,1.3048,10.3782,row
2983,-0.17149999999999999,0.821,0.0995,-6.0856,-10.5854,-38.2072,ohp
5290,-0.0055,-1.0045,-0.11149999999999999,-12.195,2.1342,-0.2072,dead
6948,0.21966666666666668,-0.9186666666666667,0.47633333333333333,20.3292,4.5732,-27.0,rest
130,-0.0225,0.9075,-0.14150000000000001,7.097800000000001,-3.622,-9.0244,bench
5217,-0.008,-1.014,-0.09200000000000001,-1.0366,3.1705999999999994,3.4512,dead
8936,0.015,-0.47400000000000003,0.1455,7.0,-11.695,10.1464,row
2667,-0.2925,0.8925000000000001,-0.0295,3.1584000000000003,-10.8658,3.0242,bench
7138,-0.051333333333333335,-1.252,-0.09466666666666668,-14.877800000000002,-1.1584,4.439,row
3223,0.1285,-0.843,0.2495,24.2682,-5.878,-5.8294,row
1182,-0.25933333333333336,0.8213333333333334,-0.22199999999999998,-23.634,-11.7682,19.3902,ohp
5392,0.20199999999999999,0.6736666666666666,0.8616666666666667,1.1706,-6.4024,-0.9756,squat
614,-0.2855,1.0155,-0.249,-56.988,-19.5486,20.6342,ohp
8919,0.09766666666666667,-1.0526666666666666,0.12466666666666666,18.3902,-4.5732,-3.8048,row
1466,-0.22733333333333336,0.6973333333333334,0.3323333333333333,-23.256,-16.9758,-9.6828,squat
4497,0.0855,-1.143,-0.2145,8.9756,-0.19519999999999982,5.316999999999999,dead
3042,0.0045000000000000005,-1.0955,0.006999999999999999,-8.134,2.9878,11.817,row
934,-0.16366666666666665,0.6693333333333333,-0.14366666666666666,19.7316,-10.2928,1.5732,ohp
2419,-0.1585,0.9624999999999999,-0.155,-25.7806,9.3292,21.5364,bench
5085,0.057333333333333326,-1.0663333333333334,-0.148,12.951400000000001,-23.5732,5.8536,dead
3294,-0.246,0.898,-0.371,-13.7928,-1.6098,21.305,bench
6737,0.971,-0.2836666666666667,-0.027,2.939,-35.5,-5.207199999999999,rest
7953,0.2435,-0.884,0.40449999999999997,66.53659999999999,-80.53659999999999,-16.7806,rest
4822,0.055999999999999994,-1.0233333333333332,-0.04733333333333334,2.1098,-13.0488,-4.7196,dead
826,-0.25833333333333336,1.123,-0.10099999999999999,59.31700000000001,23.5124,-27.389999999999997,ohp
1521,-0.243,0.8109999999999999,0.5495,5.597799999999999,1.8050000000000002,1.5366000000000002,squat
6831,-0.008,0.9206666666666666,-0.10666666666666667,6.9268,-3.8537999999999997,-1.6829999999999998,bench
2930,-0.153,0.7195,-0.187,-0.7682,-4.1095999999999995,13.780600000000002,ohp
4232,0.4443333333333333,0.629,0.9133333333333334,19.5366,-3.8050000000000006,-8.0612,squat
628,-0.4225,0.961,-0.27549999999999997,-28.0,-13.744,6.1586,ohp
4430,0.41000000000000003,0.579,0.632,6.097799999999999,-6.5488,-0.8172,squat
3853,0.0775,-0.08799999999999998,0.2585,0.9390000000000001,43.1464,0.46339999999999987,row
390,-0.274,1.247,-0.11733333333333333,21.683,32.4024,-48.2196,ohp
4345,-0.041,0.593,1.009,3.817,-5.061,-1.5852,squat
8878,-0.061,-0.9774999999999999,-0.0625,3.122,-3.4878,1.5488,row
7124,0.006666666666666665,-1.344,-0.031000000000000003,25.8534,0.6584000000000001,-24.0124,row
5913,-0.008,-1.067,-0.12633333333333333,28.0734,4.8416,-1.927,dead
3990,0.5415000000000001,0.6665,0.6515,-13.7316,-3.5730000000000004,3.8293999999999997,squat
400,-0.141,0.9646666666666667,-0.142,-1.8294000000000001,3.6706000000000003,-4.9754000000000005,ohp
4806,0.13166666666666668,-1.0979999999999999,0.064,-6.5733999999999995,-36.0978,-4.427,dead
5135,0.027666666666666662,-1.0786666666666667,-0.09499999999999999,-2.7926,-11.073,-1.0486,dead
7926,0.961,0.1075,0.1945,-1.5246,1.4022000000000001,3.122,rest
3359,-0.2535,1.112,-0.4285,5.9392,-6.2316,7.3902,bench
46,-0.24566666666666667,1.1846666666666665,-0.07733333333333332,32.7318,0.8049999999999999,-10.5852,bench
5657,0.054,-0.7576666666666667,0.034,-37.1096,-4.8534,-5.6586,dead
488,-0.05266666666666667,0.9143333333333334,0.07766666666666666,5.7562,-3.2316000000000003,5.8292,ohp
3993,0.6556666666666667,0.6829999999999999,0.8193333333333334,-11.1098,4.316800000000001,7.0244,squat
3642,0.010499999999999999,-1.5455,-0.039999999999999994,45.8416,-16.6952,-28.536400000000004,row
3726,0.1396666666666667,-0.9460000000000001,0.162,29.268,-6.1584,-4.134,row
8601,0.9939999999999999,-0.244,0.14966666666666667,59.09739999999999,3.4023999999999988,-15.6952,rest
5208,0.028999999999999998,-1.1695,-0.0605,-5.2074,-1.3292000000000002,0.0852,dead
6609,0.9793333333333333,-0.07833333333333334,0.19633333333333333,-5.8416,-4.4024,-1.073,rest
5319,0.11299999999999999,-0.7783333333333333,0.18266666666666667,-29.1462,3.134,2.2684,row
709,-0.101,1.056,0.107,-2.6708,-7.256,8.8416,ohp
7119,0.073,-1.1070000000000002,0.08449999999999999,-23.6586,2.1464,20.0244,row
2421,-0.018,0.731,-0.067,8.5244,-5.0611999999999995,-4.3902,bench
5604,0.05450000000000001,-0.48,0.1025,52.31699999999999,8.183,14.4512,dead
1750,0.142,0.7376666666666667,0.8140000000000001,32.7316,-1.8414000000000001,3.4146,squat
8960,-0.060000000000000005,-1.2395,-0.1035,26.280399999999997,-11.0364,-12.1464,row
8029,0.272,-0.919,0.347,-5.817,-10.756,8.768,rest
4062,0.217,0.6945,0.8634999999999999,3.5732,-7.9634,-1.7316000000000003,squat
8753,0.7736666666666667,-1.072,0.31,-8.695,-61.7318,-162.939,rest
338,-0.157,1.138,-0.082,-24.366,-5.9144,23.0974,ohp
215,-0.0005000000000000004,0.849,-0.0065,-16.378,-2.7561999999999998,29.122000000000003,bench
3663,0.13433333333333333,-1.115,0.15833333333333333,27.5,-11.4634,-25.7928,row
1341,-0.26699999999999996,0.9470000000000001,-0.08566666666666667,23.366,12.6584,-30.2318,ohp
8594,0.9784999999999999,-0.2605,0.0775,3.3658,-4.7196,-1.378,rest
5616,0.062,-0.6245,-0.03,59.1708,-3.2804,9.6708,dead
3894,0.3176666666666667,0.5103333333333334,0.807,-4.3414,-3.561,-2.5,squat
3640,0.0045000000000000005,-1.0955,0.006999999999999999,-8.134,2.9878,11.817,row
329,-0.2773333333333333,0.892,-0.13433333333333333,-0.4143999999999998,3.561,-19.5,ohp
7707,0.984,-0.11533333333333334,-0.16833333333333333,-6.0486,-0.9997999999999998,-5.1706,rest
3004,-0.361,0.844,0.053,10.8536,-9.6828,-22.6342,ohp
6960,0.2373333333333333,-0.908,0.449,3.1098,0.6708,-0.5488,rest
4090,0.2515,0.669,0.628,-1.9512,-1.9512,0.048800000000000045,squat
3115,0.0395,-0.3545,0.1985,-10.2562,-2.8292,5.878,row
8849,-0.056999999999999995,-1.2306666666666668,-0.11966666666666666,16.8536,-3.3536,-7.744,row
2322,-0.29,1.2395,-0.6160000000000001,-17.8658,-4.7684,1.6218000000000004,bench
6667,0.9426666666666668,-0.14133333333333334,-0.17066666666666666,-0.8048,2.6462,-3.5732,rest
7009,0.3385,-0.9495,0.514,-26.3658,37.6342,-10.134,rest
4197,0.3395,0.679,0.7689999999999999,21.9024,-14.365799999999998,-9.1586,squat
3549,-0.2535,1.149,-0.0805,10.6464,-4.573,57.2804,ohp
1458,0.17366666666666666,0.7603333333333334,0.8066666666666666,24.5852,6.8902,4.158399999999999,squat
171,-0.21200000000000002,0.901,-0.16749999999999998,-2.2559999999999993,2.7074,-29.9146,bench
4203,0.33699999999999997,0.546,0.47300000000000003,-17.4512,-2.2805999999999997,2.2071999999999994,squat
8383,-0.018000000000000002,-1.022,-0.0605,2.6710000000000003,-4.0244,-0.21939999999999996,row
3569,-0.3385,0.9165,-0.142,26.7806,13.353399999999999,-28.5366,ohp
4226,0.44966666666666666,0.6143333333333333,0.7276666666666666,-14.6464,-1.7071999999999998,3.7926,squat
5158,0.035,-0.9555,-0.052000000000000005,43.268,-4.2804,-2.2194000000000003,dead
7997,0.2505,-0.8915,0.404,0.12179999999999999,6.1342,-6.4024,rest
6185,0.08449999999999999,0.895,0.44,-7.0611999999999995,-2.0488,-1.6219999999999999,squat
8074,0.7736666666666667,-1.072,0.31,-8.695,-61.7318,-162.939,rest
938,-0.26666666666666666,0.969,-0.17,-26.877999999999997,-15.7072,49.6344,ohp
60,-0.056,0.9826666666666667,-0.04633333333333334,-2.0122,0.5,-0.5365999999999999,bench
1240,-0.36766666666666664,0.977,-0.323,-27.317,-13.0124,26.6952,ohp
5760,0.0735,-0.9675,-0.036,-15.5488,-9.4634,-0.34140000000000004,dead
5136,0.0205,-1.141,-0.1305,-1.9024,2.2802,1.573,dead
8189,-0.0445,-1.088,-0.1015,4.817,-2.0,-0.9024000000000001,row
6856,-0.109,1.407,-0.123,3.6586,3.8903999999999996,-1.8416000000000003,bench
2120,-0.09000000000000001,0.947,-0.09766666666666668,-15.4756,2.2682,24.1342,bench
1524,-0.22633333333333336,0.7046666666666667,0.30233333333333334,13.682999999999998,2.2927999999999997,3.2316000000000003,squat
7617,-0.1195,0.9325,-0.133,-25.439,5.634,34.0976,bench
153,-0.19200000000000003,0.8716666666666667,-0.15566666666666665,2.6098,8.706999999999999,-14.865799999999998,bench
6344,0.10099999999999999,0.8083333333333332,0.818,0.5488,-5.0976,-2.2438,squat
481,-0.2175,0.772,-0.0305,-1.7317999999999998,1.4514,37.9998,ohp
6122,0.1495,1.0295,0.7284999999999999,-9.4024,-1.5852,1.073,squat
4460,0.11766666666666666,-1.0603333333333333,-0.16866666666666666,1.2925999999999997,0.25619999999999993,2.8659999999999997,dead
7674,0.694,-0.383,0.628,1.5854000000000001,-2.2076000000000002,0.6832,rest
7101,0.0295,-0.7070000000000001,0.119,-15.951400000000001,5.4514,-9.2438,row
3920,0.3526666666666667,0.5366666666666667,0.8496666666666667,23.4514,-7.2682,0.8657999999999998,squat
7658,0.7270000000000001,-0.313,0.6665,-2.8411999999999997,-17.6462,3.6462000000000003,rest
7411,-0.034999999999999996,0.8454999999999999,-0.1525,28.1096,0.817,-13.0976,bench
1762,0.14233333333333334,0.7366666666666667,0.7000000000000001,41.9512,-2.6952,1.7561999999999998,squat
7634,0.027999999999999997,0.979,-0.034,1.988,-1.3902,0.7442,bench
7315,-0.039,-1.2745000000000002,-0.1145,-3.939,-0.3658000000000001,1.5976,row
750,-0.32,0.815,-0.3625,-12.6708,-5.4024,10.244,ohp
7715,0.23299999999999998,-0.9453333333333332,0.44366666666666665,7.4756,-10.2196,-1.0122,rest
1785,0.101,0.5755,0.4895,25.8048,4.4388,-0.5487999999999997,squat
8652,0.2435,-1.0165,0.5345,2.1708,19.5608,-3.3658,rest
7479,-0.098,0.9755,-0.17099999999999999,-24.5606,-1.0854,16.939,bench
6212,0.09000000000000001,0.8756666666666666,0.4256666666666667,5.841399999999999,-2.134,1.8534,squat
4501,0.108,-1.194,-0.23349999999999999,11.6586,2.3782,0.19519999999999998,dead
4853,0.10750000000000001,-1.0379999999999998,-0.0885,-13.0,54.5,8.329,dead
2711,-0.3905,0.7755000000000001,-0.0605,-1.1221999999999999,4.9024,15.500200000000001,ohp
6766,1.0065,-0.2245,0.11549999999999999,33.1706,-4.0244,-6.2806,rest
7929,0.6234999999999999,-0.2475,0.226,-5.7562,55.8294,175.6464,rest
4193,0.378,0.513,0.8085,11.0612,4.183,1.5002,squat
1333,-0.18433333333333332,0.769,-0.056666666666666664,-15.512200000000002,-0.2562000000000001,56.9756,ohp
1250,-0.3946666666666667,1.261,-0.25299999999999995,23.195,4.9148,-1.8904,ohp
6887,0.025,0.978,-0.0925,1.9713333333333332,-2.357666666666667,1.809,bench
2854,-0.346,0.876,0.0235,-28.3534,17.6584,42.1342,ohp
186,-0.2813333333333333,1.2593333333333334,-0.013333333333333334,44.744,13.4512,-10.6828,bench
1136,-0.17733333333333334,0.7600000000000001,-0.059666666666666666,17.0974,-9.3046,20.7682,ohp
8457,0.6943333333333334,-0.455,0.6523333333333333,9.756,-3.2316000000000003,-3.5488,rest
8744,0.616,-0.2055,0.625,-207.6098,-96.8414,269.08540000000005,rest
2058,-0.186,0.9445,-0.2175,-0.24359999999999998,-6.4512,13.1952,bench
8206,-0.05266666666666667,-1.2113333333333334,-0.10733333333333334,-4.7196,-1.9146,5.2194,row
3850,0.043666666666666666,-1.2956666666666667,-0.11533333333333333,10.3048,5.0124,-4.9634,row
148,-0.0785,0.847,-0.1905,15.365799999999998,-5.6952,-18.4756,bench
4124,0.2065,0.5405,0.7595000000000001,12.488,-6.292599999999999,2.9512,squat
4889,0.056,-1.037,0.022000000000000002,13.2316,-33.622,-4.6462,dead
7945,0.078,-0.6775,0.4595,-14.707400000000002,-19.427,55.6462,rest
3363,-0.241,0.877,-0.4285,-18.9268,1.4878,15.329399999999998,bench
4788,0.19133333333333336,-1.1393333333333333,-0.020666666666666667,-7.5733999999999995,26.6216,8.3414,dead
2866,-0.224,1.1025,-0.245,14.256,6.9026,-54.133799999999994,ohp
3776,-0.034333333333333334,-1.1143333333333334,-0.011666666666666667,-7.5976,-2.0734,9.719399999999998,row
1386,0.14066666666666666,0.6926666666666667,0.632,7.3414,-6.4634,-1.5,squat
5941,0.005666666666666666,-1.0373333333333334,-0.126,8.122,-21.9148,-6.8658,dead
3067,0.10333333333333332,-0.6063333333333333,0.20566666666666666,-15.414600000000002,10.4878,11.5734,row
8107,0.1755,-0.906,0.599,-8.0732,3.6095999999999995,7.3414,rest
5695,0.07566666666666667,-0.6843333333333333,0.15766666666666665,11.0488,6.7074,8.549,dead
3629,-0.037,-0.854,0.271,-31.817200000000003,-1.6829999999999998,-6.3660000000000005,row
8512,0.2845,-0.9275,0.41000000000000003,16.6098,4.4634,-16.0002,rest
4797,0.066,-0.5755,0.264,22.6218,4.0244,5.2806,dead
7918,-0.10650000000000001,0.931,-0.137,-5.6218,-6.4879999999999995,17.2196,bench
3028,0.16866666666666666,1.0919999999999999,0.17133333333333334,-7.2926,-12.3414,-2.5490000000000004,ohp
2969,-0.38,0.9295,0.1065,-3.6342,-21.256,36.1584,ohp
8360,0.07733333333333334,-0.786,0.16066666666666665,-16.5002,6.0122,1.0974,row
1708,0.1416666666666667,0.8573333333333334,0.855,7.1342,-2.3292,-1.9878,squat
2953,-0.37,0.986,0.123,-0.3658000000000001,-24.866,42.9026,ohp
454,-0.3893333333333333,0.7983333333333333,-0.284,31.1466,1.1342,7.2926,ohp
6964,0.238,-0.898,0.44,-4.2194,-35.9022,31.9634,rest
6136,0.1425,0.858,0.4495,1.232,-1.7195999999999998,0.7196,squat
5868,0.06949999999999999,-1.1585,-0.051000000000000004,7.3292,-2.2803999999999993,2.7196,dead
6411,-0.1055,0.9809999999999999,-0.1855,-1.7562000000000002,-8.9024,5.8904,bench
609,-0.14733333333333334,0.7383333333333333,-0.137,46.3902,-9.2072,-16.5852,ohp
4263,-0.031,0.6114999999999999,0.76,6.5,-3.817,1.7195999999999998,squat
4826,0.04033333333333333,-1.0216666666666665,-0.056999999999999995,-5.7806,-5.5732,0.7558,dead
645,-0.207,0.8216666666666667,-0.128,17.0366,1.6098,-12.256,ohp
7454,-0.11066666666666668,0.9853333333333333,-0.152,-26.6584,0.8294,19.4514,bench
2074,-0.14233333333333334,0.9203333333333333,-0.231,-4.7438,-14.524599999999998,8.3052,bench
4052,0.4905,0.5945,0.605,-0.09759999999999973,-1.9023999999999996,-5.4024,squat
7974,0.14266666666666666,-0.9169999999999999,0.528,31.5734,37.988,-25.719600000000003,rest
1622,0.151,0.7623333333333333,0.8373333333333334,15.8416,0.024399999999999977,2.0002,squat
4683,0.029666666666666664,-0.723,0.10066666666666667,81.42699999999999,-16.488,-0.061200000000000185,dead
5497,-0.0785,0.5640000000000001,0.9470000000000001,3.8167999999999997,-5.0368,-0.9024000000000001,squat
7141,-0.0635,-1.1284999999999998,-0.106,5.671,-4.5124,1.7804000000000002,row
7320,0.09966666666666667,-1.0050000000000001,0.17066666666666666,16.8292,7.3902,-6.561,row
5796,0.10700000000000001,-1.0415,-0.048499999999999995,2.7194,30.634000000000004,14.1584,dead
7184,0.009666666666666667,-1.2936666666666667,-0.0013333333333333346,33.8904,-5.7316,-18.317,row
2081,-0.08299999999999999,0.9635,-0.1205,-18.9758,12.8292,23.5486,bench
7077,0.28300000000000003,-0.9195,0.4915,18.4514,23.1464,-10.3658,rest
40,-0.058666666666666666,0.9693333333333333,-0.052333333333333336,2.5976,-3.6708,-0.6952,bench
5475,0.21650000000000003,0.5820000000000001,0.8109999999999999,-12.6098,8.9878,-0.2683999999999999,squat
2089,-0.20400000000000001,1.524,-0.1275,4.195,13.707400000000002,-19.378,bench
3924,0.375,0.632,0.7320000000000001,-5.683,-0.4389999999999999,-0.5488000000000001,squat
2175,-0.02666666666666667,-0.7903333333333333,0.19366666666666665,-44.1342,-12.244,-5.683,dead
7313,0.07050000000000001,-1.0075,0.109,-21.2684,7.6342,8.4024,row
8327,-0.06,-1.0310000000000001,-0.08199999999999999,2.8416000000000006,-5.1342,-0.12200000000000003,row
74,-0.06233333333333333,1.0136666666666667,-0.059666666666666666,-4.1096,-0.10959999999999973,0.5121999999999998,bench
7845,-0.07100000000000001,0.9656666666666666,-0.20466666666666666,-12.7804,6.4512,5.6344,bench
3798,0.12133333333333333,-1.3216666666666665,-0.015,20.6464,-9.231800000000002,-9.828999999999999,row
2657,-0.1745,1.404,0.2595,31.8902,24.5244,-79.60979999999999,bench
3180,-0.017,-1.3806666666666665,-0.036,29.4266,-10.3292,-29.292399999999997,row
2076,-0.15633333333333332,1.3323333333333334,-0.143,-3.7683999999999997,12.878200000000001,-17.8902,bench
441,-0.29000000000000004,1.2435,-0.075,4.805,8.7072,-8.9268,ohp
8305,-0.0155,-1.0935000000000001,-0.0815,0.5974,-3.6952,0.9390000000000001,row
2051,-0.124,0.8733333333333334,-0.229,16.1338,-11.4512,-8.378,bench
2541,-0.07966666666666666,0.8603333333333333,-0.056999999999999995,11.7562,-0.5488000000000002,-31.7926,bench
7402,0.044000000000000004,0.9700000000000001,-0.05433333333333334,0.244,-2.6218,-0.8901999999999999,bench
1301,-0.16833333333333333,1.0966666666666667,-0.10233333333333333,25.8414,6.4876000000000005,-45.4026,ohp
5877,0.11699999999999999,-1.218,-0.12,-2.9268,27.2806,7.695,dead
7368,0.08933333333333333,-1.0043333333333333,0.148,35.2316,2.5854,-9.6098,row
3430,-0.25166666666666665,0.867,-0.258,-12.1096,-15.926999999999998,13.792599999999998,ohp
1304,-0.157,0.6835,-0.029500000000000002,15.6708,-8.8902,15.9268,ohp
236,-0.039,1.0456666666666667,0.06766666666666667,6.9024,-1.8048000000000002,5.5732,bench
8170,-0.056999999999999995,-1.2306666666666668,-0.11966666666666666,16.8536,-3.3536,-7.744,row
2599,-0.15766666666666665,0.8123333333333332,-0.10266666666666667,4.256,0.7928000000000001,0.5609999999999996,ohp
4616,0.009000000000000001,-1.1995,-0.062,-3.1462000000000003,-0.20720000000000005,-1.9875999999999998,dead
2573,-0.211,0.7153333333333333,-0.14666666666666664,25.8538,0.7929999999999998,-16.6832,ohp
3280,0.16933333333333334,-1.069,0.211,-69.39020000000001,15.865800000000002,26.2074,row
3186,-0.04,-1.1363333333333332,0.007333333333333334,-11.0852,2.3168,7.1342,row
3953,0.359,0.46699999999999997,0.8135,-9.7196,1.073,-0.8047999999999998,squat
2768,-0.2503333333333333,1.1716666666666666,-0.11499999999999999,20.9146,-1.2318,-44.561,ohp
4831,0.078,-0.6665,0.0805,43.2928,3.3902,3.3293999999999997,dead
4223,0.3615,0.6245,0.5345,-8.5244,-1.6707999999999998,2.0486,squat
2106,-0.123,0.96,-0.155,-26.7438,-0.9512,28.9024,bench
2679,0.0405,0.9805,0.0405,-1.1585999999999999,-3.1096,-5.561000000000001,bench
7325,-0.0045,-1.0225,-0.035,-1.1585999999999999,-1.9756,0.14619999999999997,row
2761,-0.3205,0.8325,-0.199,11.0608,0.036599999999999785,-25.6464,ohp
4688,-0.0245,-0.9335,0.097,-42.7806,-0.3049999999999997,3.4025999999999996,dead
5399,0.218,0.6665,0.711,7.9146,-4.4024,2.9754,squat
1387,0.128,0.623,0.5475000000000001,-0.6828000000000003,-5.0607999999999995,-3.1342000000000003,squat
2901,-0.17866666666666667,0.8086666666666668,-0.205,10.6462,1.8291999999999997,-23.4148,ohp
3577,-0.3385,0.846,-0.293,-2.4392,-11.768,-6.122,ohp
7883,-0.108,0.9973333333333333,-0.2293333333333333,-8.634,-17.6708,22.5976,bench
8698,0.23399999999999999,-0.8255,0.3825,-13.1828,28.2072,6.8538,rest
7083,0.191,-0.8975,0.43500000000000005,6.6708,7.5608,-29.182799999999997,rest
8839,-0.037333333333333336,-0.9506666666666667,-0.048999999999999995,4.122,-8.3902,0.8902000000000001,row
7393,-0.039,-1.0375,-0.0435,1.0488,-4.7196,0.40259999999999996,row
5000,-0.009333333333333334,-0.8693333333333334,0.295,-57.54880000000001,-1.0488,-1.6950000000000003,dead
5853,0.072,-1.0406666666666666,-0.006333333333333333,30.329200000000004,-0.13419999999999987,-3.4512,dead
1279,-0.079,0.12250000000000001,-0.1225,-6.402600000000001,-4.4148,-16.5244,ohp
8482,0.692,-0.3925,0.64,4.0366,-2.1098,1.5852,rest
804,-0.34400000000000003,1.07,-0.18833333333333332,-68.5732,-38.866,51.75599999999999,ohp
6404,-0.10466666666666667,0.9433333333333334,-0.17800000000000002,-37.5118,1.7439999999999998,29.0976,bench
1555,-0.20500000000000002,0.834,0.5700000000000001,13.987799999999998,6.9146,4.2316,squat
8541,0.9713333333333333,-0.21766666666666667,-0.05666666666666667,-2.7194000000000003,-1.7438000000000002,-1.2804,rest
3190,0.17266666666666666,-0.8140000000000001,0.25233333333333335,35.6464,-28.1952,-15.414599999999998,row
4566,0.13066666666666668,-1.2393333333333334,-0.24966666666666668,9.3172,-6.9268,1.9389999999999996,dead
